,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
3697,p,5,2,5,0,1,1,0,0,9,1,1,2,2,7,7,0,2,1,4,2,2,0
3698,e,2,3,3,1,5,1,0,1,5,0,1,2,2,7,3,0,2,1,4,3,1,0
3699,p,5,2,5,0,1,1,0,0,2,1,1,2,2,7,7,0,2,1,4,3,2,0
3700,e,5,3,4,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,3,1,0
3701,p,5,3,3,0,2,1,0,1,7,1,1,1,1,0,0,0,2,1,2,1,1,1
3702,e,2,3,2,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,2,1,0
3703,p,5,0,5,0,1,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,3,0
3704,p,5,0,3,0,2,1,0,1,7,1,1,1,1,6,4,0,2,1,2,1,2,4
3705,e,2,0,2,1,5,1,0,1,9,0,1,2,2,7,3,0,2,1,4,3,1,0
3706,e,2,0,2,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,2,1,0
3707,p,5,0,3,0,1,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,3,0
3708,p,5,0,3,0,2,1,0,1,7,1,1,1,1,4,4,0,2,1,2,1,2,1
3709,e,2,3,3,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,3,1,0
3710,p,5,0,3,0,2,1,0,1,7,1,1,1,1,4,0,0,2,1,2,1,2,0
3711,e,2,0,2,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,2,2,0
3712,e,2,3,4,1,5,1,0,1,9,0,1,2,2,7,6,0,2,1,4,2,2,0
3713,p,2,3,9,0,2,1,0,1,3,1,1,1,1,0,4,0,2,1,2,1,1,0
3714,e,2,3,2,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,2,1,0
3715,e,2,3,2,1,5,1,0,1,7,0,1,2,2,7,7,0,2,1,4,2,2,0
3716,e,2,3,4,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,3,1,0
3717,e,5,0,4,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,2,2,0
3718,p,2,3,3,0,2,1,0,1,2,1,1,1,1,6,0,0,2,1,2,1,2,0
3719,e,2,3,3,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,3,2,0
3720,e,2,0,2,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,2,1,0
3721,e,2,3,4,1,5,1,0,1,7,0,1,2,2,6,6,0,2,1,4,3,2,0
3722,e,5,3,3,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,3,1,0
3723,e,5,3,4,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,2,2,0
3724,p,5,0,3,0,2,1,0,1,7,1,1,1,1,0,0,0,2,1,2,1,2,0
3725,p,5,2,8,0,1,1,1,0,2,1,1,2,2,7,7,0,2,1,4,3,2,0
3726,p,2,0,9,0,2,1,0,1,2,1,1,1,1,4,0,0,2,1,2,1,2,4
3727,e,2,3,4,1,5,1,0,1,9,0,1,2,2,6,3,0,2,1,4,3,2,0
3728,e,2,3,2,1,5,1,0,1,7,0,1,2,2,6,3,0,2,1,4,2,1,0
3729,e,2,0,2,1,5,1,0,1,9,0,1,2,2,6,3,0,2,1,4,3,1,0
3730,e,2,0,2,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,3,1,0
3731,e,2,3,2,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,3,2,0
3732,e,2,3,4,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,2,1,0
3733,e,2,3,2,1,5,1,0,1,5,0,1,2,2,7,3,0,2,1,4,2,2,0
3734,p,5,3,3,0,2,1,0,1,3,1,1,1,1,4,4,0,2,1,2,1,1,1
3735,e,2,3,2,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,3,1,0
3736,e,2,3,4,1,5,1,0,1,7,0,1,2,2,7,7,0,2,1,4,3,1,0
3737,p,5,0,3,0,2,1,0,1,7,1,1,1,1,6,4,0,2,1,2,1,2,0
3738,p,5,0,8,0,1,1,1,0,7,1,1,2,2,7,7,0,2,1,4,2,3,0
3739,p,5,0,3,0,1,1,1,0,7,1,1,2,2,7,7,0,2,1,4,2,2,0
3740,e,5,3,4,1,5,1,0,1,9,0,1,2,2,7,3,0,2,1,4,3,1,0
3741,p,2,0,9,0,2,1,0,1,3,1,1,1,1,6,6,0,2,1,2,1,2,4
3742,p,5,2,3,0,1,1,1,0,5,1,1,2,2,7,7,0,2,1,4,3,2,0
3743,e,2,3,2,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,3,2,0
3744,e,2,3,2,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,3,1,0
3745,e,2,0,2,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,2,2,0
3746,p,5,0,9,0,2,1,0,1,7,1,1,1,1,0,4,0,2,1,2,1,2,0
3747,e,2,3,4,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,3,2,0
3748,e,2,0,2,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,3,2,0
3749,e,2,3,2,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,3,2,0
3750,p,5,0,9,0,2,1,0,1,7,1,1,1,1,6,6,0,2,1,2,1,2,4
3751,p,5,0,3,0,1,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,2,0
3752,e,2,0,2,1,5,1,0,1,9,0,1,2,2,7,6,0,2,1,4,2,2,0
3753,p,5,2,3,0,1,1,0,0,2,1,1,2,2,7,7,0,2,1,4,3,3,0
3754,p,5,0,8,0,1,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,2,0
3755,p,5,0,3,0,2,1,0,1,3,1,1,1,1,6,0,0,2,1,2,1,1,1
3756,e,2,3,3,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,3,2,0
3757,e,2,0,2,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,2,2,0
3758,p,2,0,9,0,2,1,0,1,7,1,1,1,1,0,6,0,2,1,2,1,1,4
3759,e,2,0,2,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,2,1,0
3760,e,2,3,2,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,3,2,0
3761,e,2,0,3,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,3,2,0
3762,e,2,3,2,1,5,1,0,1,5,0,1,2,2,3,7,0,2,1,4,3,1,0
3763,e,2,0,3,1,5,1,0,1,9,0,1,2,2,7,6,0,2,1,4,2,2,0
3764,e,2,3,4,1,5,1,0,1,9,0,1,2,2,7,6,0,2,1,4,2,1,0
3765,e,2,3,2,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,2,2,0
3766,e,2,3,4,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,3,2,0
3767,e,2,0,2,1,5,1,0,1,5,0,1,2,2,6,6,0,2,1,4,3,1,0
3768,e,2,3,2,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,3,1,0
3769,e,2,0,3,1,5,1,0,1,10,0,1,2,2,7,3,0,2,1,4,2,1,0
3770,e,5,0,3,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,3,1,0
3771,e,2,3,4,1,5,1,0,1,7,0,1,2,2,7,6,0,2,1,4,3,1,0
3772,e,2,3,4,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,2,0
3773,e,5,0,2,1,5,1,0,1,5,0,1,2,2,3,7,0,2,1,4,2,1,0
3774,e,2,0,4,1,5,1,0,1,7,0,1,2,2,7,6,0,2,1,4,2,1,0
3775,p,5,0,3,0,2,1,0,1,3,1,1,1,1,4,4,0,2,1,2,1,1,4
3776,e,2,3,2,1,5,1,0,1,7,0,1,2,2,7,6,0,2,1,4,3,1,0
3777,e,5,3,3,1,5,1,0,1,5,0,1,2,2,7,3,0,2,1,4,2,1,0
3778,e,2,3,4,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,3,2,0
3779,e,2,3,4,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,2,1,0
3780,e,2,3,3,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,3,1,0
3781,p,5,0,3,0,2,1,0,1,3,1,1,1,1,6,4,0,2,1,2,1,2,0
3782,e,2,0,2,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,3,2,0
3783,p,2,0,3,0,2,1,0,1,2,1,1,1,1,6,0,0,2,1,2,1,2,0
3784,e,2,3,3,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,3,1,0
3785,e,2,3,3,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,3,2,0
3786,e,2,0,3,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,2,1,0
3787,p,2,0,9,0,2,1,0,1,3,1,1,1,1,6,0,0,2,1,2,1,2,4
3788,e,5,3,4,1,5,1,0,1,5,0,1,2,2,3,7,0,2,1,4,3,2,0
3789,e,2,3,3,1,5,1,0,1,7,0,1,2,2,3,3,0,2,1,4,3,1,0
3790,p,2,0,3,0,2,1,0,1,3,1,1,1,1,0,4,0,2,1,2,1,2,0
3791,e,2,3,4,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,2,2,0
3792,p,5,0,3,0,1,1,1,0,9,1,1,2,2,7,7,0,2,1,4,2,3,0
3793,e,2,3,2,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,3,1,0
3794,p,5,2,8,0,1,1,1,0,2,1,1,2,2,7,7,0,2,1,4,2,3,0
3795,e,2,3,4,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,2,2,0
3796,p,5,2,8,0,1,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,2,0
3797,e,2,3,2,1,5,1,0,1,7,0,1,2,2,6,6,0,2,1,4,3,1,0
3798,e,2,0,3,1,5,1,0,1,9,0,1,2,2,7,3,0,2,1,4,3,2,0
3799,e,2,0,2,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,2,1,0
3800,e,2,3,2,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,3,1,0
3801,p,5,2,3,0,1,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,3,0
3802,e,2,3,2,1,5,1,0,1,5,0,1,2,2,6,7,0,2,1,4,2,1,0
3803,e,2,3,2,1,5,1,0,1,5,0,1,2,2,3,3,0,2,1,4,2,2,0
3804,p,5,0,5,0,1,1,1,0,5,1,1,2,2,7,7,0,2,1,4,2,2,0
3805,e,2,0,2,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,2,1,0
3806,p,5,2,5,0,1,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,2,0
3807,e,2,0,2,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,2,1,0
3808,p,2,0,3,0,2,1,0,1,2,1,1,1,1,0,6,0,2,1,2,1,1,1
3809,e,2,3,3,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,1,0
3810,p,5,0,3,0,2,1,0,1,3,1,1,1,1,4,6,0,2,1,2,1,1,1
3811,e,2,3,4,1,5,1,0,1,5,0,1,2,2,6,6,0,2,1,4,2,2,0
3812,e,2,3,2,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,3,2,0
3813,e,2,3,4,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,2,2,0
3814,p,5,2,5,0,1,1,1,0,2,1,1,2,2,7,7,0,2,1,4,2,3,0
3815,p,5,3,3,0,2,1,0,1,3,1,1,1,1,4,6,0,2,1,2,1,1,4
3816,e,2,0,2,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,2,0
3817,e,2,0,3,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,2,2,0
3818,e,2,3,3,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,2,2,0
3819,e,2,3,2,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,3,1,0
3820,e,2,3,2,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,2,0
3821,e,5,0,3,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,3,1,0
3822,p,5,0,3,0,2,1,0,1,2,1,1,1,1,4,6,0,2,1,2,1,1,0
3823,e,5,3,4,1,5,1,0,1,9,0,1,2,2,3,6,0,2,1,4,3,1,0
3824,e,2,3,2,1,5,1,0,1,9,0,1,2,2,7,6,0,2,1,4,2,1,0
3825,e,2,0,2,1,5,1,0,1,5,0,1,2,2,6,7,0,2,1,4,2,1,0
3826,p,5,0,8,0,1,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,2,0
3827,e,2,3,2,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,2,1,0
3828,e,2,3,3,1,5,1,0,1,7,0,1,2,2,7,7,0,2,1,4,3,1,0
3829,p,5,0,3,0,2,1,0,1,7,1,1,1,1,4,0,0,2,1,2,1,1,1
3830,e,2,3,3,1,5,1,0,1,5,0,1,2,2,6,7,0,2,1,4,3,1,0
3831,p,5,2,8,0,1,1,1,0,5,1,1,2,2,7,7,0,2,1,4,2,2,0
3832,e,2,0,2,1,5,1,0,1,5,0,1,2,2,6,6,0,2,1,4,2,2,0
3833,p,5,2,8,0,1,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,3,0
3834,p,5,0,3,0,2,1,0,1,2,1,1,1,1,6,6,0,2,1,2,1,2,0
3835,p,5,0,3,0,2,1,0,1,3,1,1,1,1,0,6,0,2,1,2,1,1,0
3836,e,2,3,3,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,3,2,0
3837,e,2,3,3,1,5,1,0,1,7,0,1,2,2,7,3,0,2,1,4,3,2,0
3838,e,2,3,2,1,5,1,0,1,7,0,1,2,2,6,7,0,2,1,4,3,1,0
3839,e,2,3,2,1,5,1,0,1,7,0,1,2,2,7,3,0,2,1,4,2,1,0
3840,p,5,0,3,0,2,1,0,1,3,1,1,1,1,0,4,0,2,1,2,1,2,4
3841,e,2,0,2,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,3,1,0
3842,e,2,0,2,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,2,1,0
3843,p,5,3,3,0,2,1,0,1,2,1,1,1,1,4,4,0,2,1,2,1,2,1
3844,e,2,0,2,1,5,1,0,1,9,0,1,2,2,7,3,0,2,1,4,2,1,0
3845,p,5,0,3,0,1,1,1,0,7,1,1,2,2,7,7,0,2,1,4,3,3,0
3846,e,2,3,3,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,2,1,0
3847,e,2,3,2,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,3,1,0
3848,e,2,3,2,1,5,1,0,1,5,0,1,2,2,6,7,0,2,1,4,3,1,0
3849,e,2,3,3,1,5,1,0,1,10,0,1,2,2,7,6,0,2,1,4,2,1,0
3850,e,5,0,2,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,3,1,0
3851,e,2,3,3,1,5,1,0,1,9,0,1,2,2,6,7,0,2,1,4,2,1,0
3852,p,5,2,5,0,1,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,3,0
3853,e,2,3,4,1,5,1,0,1,9,0,1,2,2,7,6,0,2,1,4,3,2,0
3854,p,5,0,3,0,2,1,0,1,7,1,1,1,1,0,4,0,2,1,2,1,1,1
3855,e,2,3,2,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,2,2,0
3856,e,2,3,3,1,5,1,0,1,10,0,1,2,2,3,7,0,2,1,4,3,2,0
3857,e,2,0,2,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,3,2,0
3858,p,5,2,8,0,1,1,1,0,9,1,1,2,2,7,7,0,2,1,4,3,2,0
3859,p,5,0,8,0,1,1,1,0,5,1,1,2,2,7,7,0,2,1,4,3,2,0
3860,e,5,3,4,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,3,2,0
3861,e,2,0,2,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,2,2,0
3862,e,2,3,2,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,2,2,0
3863,e,5,3,3,1,5,1,0,1,9,0,1,2,2,3,6,0,2,1,4,3,1,0
3864,p,5,0,3,0,2,1,0,1,7,1,1,1,1,4,6,0,2,1,2,1,2,0
3865,p,5,0,8,0,1,1,1,0,5,1,1,2,2,7,7,0,2,1,4,2,2,0
3866,e,2,3,4,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,2,1,0
3867,e,2,0,2,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,2,2,0
3868,p,5,0,8,0,1,1,1,0,9,1,1,2,2,7,7,0,2,1,4,2,2,0
3869,p,5,2,3,0,1,1,1,0,7,1,1,2,2,7,7,0,2,1,4,2,3,0
3870,e,5,3,2,1,5,1,0,1,7,0,1,2,2,6,6,0,2,1,4,2,2,0
3871,p,5,0,3,0,2,1,0,1,3,1,1,1,1,0,6,0,2,1,2,1,2,0
3872,p,5,0,3,0,1,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,2,0
3873,p,5,0,3,0,2,1,0,1,3,1,1,1,1,4,6,0,2,1,2,1,2,0
3874,p,5,2,3,0,1,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,2,0
3875,e,5,0,3,1,5,1,0,1,10,0,1,2,2,6,3,0,2,1,4,2,2,0
3876,p,5,0,5,0,1,1,0,0,9,1,1,2,2,7,7,0,2,1,4,2,3,0
3877,e,2,0,2,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,3,2,0
3878,p,5,2,5,0,1,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,2,0
3879,p,5,0,3,0,1,1,1,0,7,1,1,2,2,7,7,0,2,1,4,2,3,0
3880,e,2,3,2,1,5,1,0,1,7,0,1,2,2,3,3,0,2,1,4,2,1,0
3881,p,5,0,3,0,1,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,3,0
3882,p,5,2,3,0,1,1,1,0,5,1,1,2,2,7,7,0,2,1,4,2,2,0
3883,e,2,3,3,1,5,1,0,1,9,0,1,2,2,7,3,0,2,1,4,3,1,0
3884,e,2,3,4,1,5,1,0,1,9,0,1,2,2,3,7,0,2,1,4,3,1,0
3885,p,5,0,3,0,1,1,1,0,2,1,1,2,2,7,7,0,2,1,4,3,3,0
3886,e,2,0,2,1,5,1,0,1,7,0,1,2,2,7,3,0,2,1,4,2,2,0
3887,p,5,2,8,0,1,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,3,0
3888,e,2,3,4,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,2,2,0
3889,p,5,0,3,0,2,1,0,1,3,1,1,1,1,4,0,0,2,1,2,1,2,0
3890,p,2,3,3,0,2,1,0,1,2,1,1,1,1,0,0,0,2,1,2,1,1,1
3891,e,2,3,3,1,5,1,0,1,5,0,1,2,2,6,3,0,2,1,4,2,2,0
3892,p,5,0,3,0,2,1,0,1,2,1,1,1,1,4,0,0,2,1,2,1,2,1
3893,e,2,3,3,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,3,2,0
3894,p,5,0,3,0,2,1,0,1,2,1,1,1,1,4,4,0,2,1,2,1,1,1
3895,p,2,0,3,0,2,1,0,1,7,1,1,1,1,4,6,0,2,1,2,1,1,4
3896,e,2,0,2,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,2,2,0
3897,e,2,0,3,1,5,1,0,1,10,0,1,2,2,3,3,0,2,1,4,2,2,0
3898,p,5,0,8,0,1,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,2,0
3899,e,2,0,3,1,5,1,0,1,5,0,1,2,2,7,7,0,2,1,4,3,1,0
3900,p,5,0,3,0,2,1,0,1,7,1,1,1,1,0,6,0,2,1,2,1,1,4
3901,p,5,3,9,0,2,1,0,1,3,1,1,1,1,4,0,0,2,1,2,1,2,0
3902,p,2,3,3,0,2,1,0,1,7,1,1,1,1,4,6,0,2,1,2,1,1,4
3903,p,5,0,9,0,2,1,0,1,7,1,1,1,1,6,0,0,2,1,2,1,2,1
3904,p,5,0,8,0,1,1,1,0,2,1,1,2,2,7,7,0,2,1,4,3,2,0
3905,p,5,3,9,0,2,1,0,1,3,1,1,1,1,0,4,0,2,1,2,1,1,0
3906,p,5,3,9,0,2,1,0,1,2,1,1,1,1,0,6,0,2,1,2,1,2,0
3907,p,5,0,9,0,2,1,0,1,3,1,1,1,1,4,4,0,2,1,2,1,2,4
3908,p,2,0,9,0,2,1,0,1,3,1,1,1,1,6,4,0,2,1,2,1,2,0
3909,p,2,0,9,0,2,1,0,1,2,1,1,1,1,4,4,0,2,1,2,1,1,0
3910,e,2,3,3,1,5,1,0,1,5,0,1,2,2,7,3,0,2,1,4,2,1,0
3911,p,5,3,3,0,2,1,0,1,2,1,1,1,1,0,4,0,2,1,2,1,1,1
3912,p,2,0,9,0,2,1,0,1,7,1,1,1,1,4,0,0,2,1,2,1,1,4
3913,p,2,0,9,0,2,1,0,1,2,1,1,1,1,6,0,0,2,1,2,1,1,1
3914,e,5,0,3,1,5,1,0,1,10,0,1,2,2,7,7,0,2,1,4,2,1,0
3915,e,2,3,4,1,5,1,0,1,5,0,1,2,2,7,3,0,2,1,4,3,2,0
3916,e,2,3,2,1,5,1,0,1,5,0,1,2,2,7,6,0,2,1,4,3,2,0
3917,p,5,3,9,0,2,1,0,1,3,1,1,1,1,4,6,0,2,1,2,1,2,1
3918,p,2,3,3,0,2,1,0,1,2,1,1,1,1,0,0,0,2,1,2,1,2,1
3919,p,2,3,3,0,2,1,0,1,3,1,1,1,1,4,0,0,2,1,2,1,2,0
3920,e,2,3,2,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,2,1,0
3921,p,2,3,3,0,2,1,0,1,7,1,1,1,1,4,0,0,2,1,2,1,2,1
3922,e,2,0,2,1,5,1,0,1,5,0,1,2,2,3,7,0,2,1,4,2,2,0
3923,e,2,0,3,1,5,1,0,1,7,0,1,2,2,3,7,0,2,1,4,2,2,0
3924,e,2,0,3,1,5,1,0,1,10,0,1,2,2,3,6,0,2,1,4,3,2,0
3925,p,5,0,3,0,2,1,0,1,7,1,1,1,1,0,0,0,2,1,2,1,1,0
3926,p,5,3,9,0,2,1,0,1,7,1,1,1,1,0,0,0,2,1,2,1,1,1
3927,p,2,0,9,0,2,1,0,1,3,1,1,1,1,0,4,0,2,1,2,1,1,1
3928,e,2,3,2,1,5,1,0,1,7,0,1,2,2,3,6,0,2,1,4,3,2,0
3929,p,5,0,9,0,2,1,0,1,3,1,1,1,1,6,4,0,2,1,2,1,1,0
3930,p,2,3,3,0,2,1,0,1,3,1,1,1,1,6,0,0,2,1,2,1,1,4
3931,p,2,0,9,0,2,1,0,1,2,1,1,1,1,6,6,0,2,1,2,1,2,1
3932,p,2,3,9,0,2,1,0,1,2,1,1,1,1,6,0,0,2,1,2,1,2,0
3933,p,5,3,3,0,2,1,0,1,7,1,1,1,1,4,4,0,2,1,2,1,1,4
3934,p,2,0,9,0,2,1,0,1,3,1,1,1,1,0,0,0,2,1,2,1,2,4
3935,p,5,2,5,0,1,1,0,0,2,1,1,2,2,7,7,0,2,1,4,3,3,0
3936,p,5,3,9,0,2,1,0,1,7,1,1,1,1,4,4,0,2,1,2,1,2,1
3937,e,2,0,2,1,5,1,0,1,9,0,1,2,2,3,3,0,2,1,4,2,2,0
3938,e,2,3,2,1,5,1,0,1,5,0,1,2,2,3,6,0,2,1,4,2,1,0
3939,p,5,0,5,0,1,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,2,0
3940,p,5,0,9,0,2,1,0,1,3,1,1,1,1,0,0,0,2,1,2,1,2,1
3941,p,2,3,3,0,2,1,0,1,7,1,1,1,1,0,6,0,2,1,2,1,2,1
3942,e,5,3,3,1,5,1,0,1,7,0,1,2,2,7,6,0,2,1,4,2,1,0
3943,e,2,0,2,1,5,1,0,1,7,0,1,2,2,7,3,0,2,1,4,3,1,0
3944,p,2,3,3,0,2,1,0,1,7,1,1,1,1,0,0,0,2,1,2,1,2,0
3945,e,2,3,3,1,5,1,0,1,9,0,1,2,2,7,3,0,2,1,4,3,2,0
3946,p,5,0,9,0,2,1,0,1,2,1,1,1,1,4,6,0,2,1,2,1,2,0
3947,p,2,3,3,0,2,1,0,1,2,1,1,1,1,4,4,0,2,1,2,1,1,1
3948,e,2,0,2,1,5,1,0,1,7,0,1,2,2,3,3,0,2,1,4,3,2,0
3949,p,5,3,9,0,2,1,0,1,3,1,1,1,1,4,4,0,2,1,2,1,2,1
3950,p,2,0,9,0,2,1,0,1,2,1,1,1,1,4,0,0,2,1,2,1,1,1
3951,p,5,3,9,0,2,1,0,1,7,1,1,1,1,6,6,0,2,1,2,1,2,1
3952,p,2,0,3,0,2,1,0,1,2,1,1,1,1,6,0,0,2,1,2,1,1,1
3953,p,5,2,5,0,1,1,1,0,5,1,1,2,2,7,7,0,2,1,4,3,3,0
3954,p,5,0,3,0,1,1,0,0,2,1,1,2,2,7,7,0,2,1,4,2,3,0
3955,p,5,3,3,0,2,1,0,1,2,1,1,1,1,0,6,0,2,1,2,1,2,4
3956,p,5,3,9,0,2,1,0,1,3,1,1,1,1,0,6,0,2,1,2,1,1,4
3957,p,2,0,3,0,2,1,0,1,3,1,1,1,1,6,4,0,2,1,2,1,2,0
3958,e,2,3,3,1,5,1,0,1,9,0,1,2,2,7,7,0,2,1,4,3,2,0
3959,p,5,2,3,1,2,1,0,1,10,0,1,0,2,7,7,0,2,1,4,1,2,5
3960,p,5,3,9,0,2,1,0,1,2,1,1,1,1,6,0,0,2,1,2,1,1,0
3961,e,2,0,3,1,5,1,0,1,10,0,1,2,2,6,6,0,2,1,4,2,2,0
3962,p,2,0,9,0,2,1,0,1,2,1,1,1,1,6,0,0,2,1,2,1,1,0
3963,p,5,3,3,0,2,1,0,1,3,1,1,1,1,0,0,0,2,1,2,1,1,4
3964,p,2,0,9,0,2,1,0,1,2,1,1,1,1,0,0,0,2,1,2,1,2,4
3965,p,5,3,3,0,2,1,0,1,3,1,1,1,1,0,4,0,2,1,2,1,1,1
3966,p,2,3,3,0,2,1,0,1,3,1,1,1,1,0,6,0,2,1,2,1,1,1
3967,p,2,3,9,0,2,1,0,1,3,1,1,1,1,4,0,0,2,1,2,1,1,4
3968,p,5,0,9,0,2,1,0,1,7,1,1,1,1,6,4,0,2,1,2,1,1,4
3969,p,5,2,8,0,1,1,0,0,2,1,1,2,2,7,7,0,2,1,4,2,2,0
3970,p,5,3,3,0,2,1,0,1,2,1,1,1,1,0,4,0,2,1,2,1,2,4
3971,p,5,0,3,0,2,1,0,1,7,1,1,1,1,0,0,0,2,1,2,1,1,4
3972,e,2,3,4,1,5,1,0,1,9,0,1,2,2,6,6,0,2,1,4,3,2,0
3973,e,2,0,3,1,5,1,0,1,10,0,1,2,2,6,7,0,2,1,4,2,2,0
3974,p,5,0,9,0,2,1,0,1,2,1,1,1,1,4,0,0,2,1,2,1,1,4
3975,p,5,2,5,0,1,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,3,0
3976,p,2,0,3,0,2,1,0,1,7,1,1,1,1,4,4,0,2,1,2,1,2,1
3977,p,5,0,3,0,2,1,0,1,3,1,1,1,1,0,0,0,2,1,2,1,2,1
3978,p,5,2,8,0,1,1,0,0,9,1,1,2,2,7,7,0,2,1,4,2,2,0
